day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;108300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;2129.0
1;108300;STARFRUIT;5045;23;;;;;5052;23;;;;;5048.5;1266.125
1;108400;STARFRUIT;5046;29;;;;;5051;4;5053;29;;;5048.5;1276.2265625
1;108400;AMETHYSTS;9995;29;;;;;9998;5;10005;29;;;9996.5;2129.0
1;108500;STARFRUIT;5046;28;;;;;5053;28;;;;;5049.5;1276.5859375
1;108500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2139.0
1;108600;STARFRUIT;5046;22;;;;;5053;22;;;;;5049.5;1281.265625
1;108600;AMETHYSTS;9995;22;;;;;9998;4;10005;22;;;9996.5;2139.0
1;108700;AMETHYSTS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;2147.0
1;108700;STARFRUIT;5047;2;5046;22;;;5053;24;;;;;5050.0;1283.65625
1;108800;STARFRUIT;5052;1;5047;24;;;5054;24;;;;;5053.0;1291.265625
1;108800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;2147.0
1;108900;STARFRUIT;5046;26;;;;;5053;26;;;;;5049.5;1283.0703125
1;108900;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;2147.0
1;109000;STARFRUIT;5046;20;;;;;5051;3;5053;20;;;5048.5;1274.8984375
1;109000;AMETHYSTS;9995;20;;;;;9998;1;10005;20;;;9996.5;2149.0
1;109100;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2151.0
1;109100;STARFRUIT;5046;1;5045;24;;;5052;25;;;;;5049.0;1270.65625
1;109200;STARFRUIT;5046;8;5045;27;;;5052;27;;;;;5049.0;1268.203125
1;109200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2151.0
1;109300;STARFRUIT;5046;2;5045;21;;;5052;23;;;;;5049.0;1285.125
1;109300;AMETHYSTS;9996;2;9995;21;;;10002;9;10004;2;10005;21;9999.0;2151.0
1;109400;STARFRUIT;5050;1;5045;27;;;5052;27;;;;;5051.0;1278.140625
1;109400;AMETHYSTS;9996;1;9995;26;;;10002;10;10004;1;10005;26;9999.0;2151.0
1;109500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2151.0
1;109500;STARFRUIT;5045;28;;;;;5052;29;;;;;5048.5;1279.296875
1;109600;STARFRUIT;5046;27;;;;;5052;1;5053;26;;;5049.0;1292.3125
1;109600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2151.0
1;109700;STARFRUIT;5046;1;5045;26;;;5052;27;;;;;5049.0;1287.2734375
1;109700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2175.0
1;109800;STARFRUIT;5045;20;;;;;5052;20;;;;;5048.5;1284.0
1;109800;AMETHYSTS;9998;6;9995;20;;;10005;20;;;;;10001.5;2205.0
1;109900;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2205.0
1;109900;STARFRUIT;5045;29;;;;;5052;29;;;;;5048.5;1283.6875
1;110000;STARFRUIT;5046;1;5045;27;;;5052;28;;;;;5049.0;1288.84375
1;110000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2205.0
1;110100;STARFRUIT;5046;24;;;;;5052;2;5053;22;;;5049.0;1293.90625
1;110100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2205.0
1;110200;STARFRUIT;5046;29;;;;;5052;2;5053;27;;;5049.0;1293.9609375
1;110200;AMETHYSTS;9998;9;9996;2;9995;27;10004;2;10005;27;;;10001.0;2205.0
1;110300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2205.0
1;110300;STARFRUIT;5047;2;5046;28;;;5053;2;5054;28;;;5050.0;1308.8359375
1;110400;STARFRUIT;5046;27;;;;;5053;27;;;;;5049.5;1298.21875
1;110400;AMETHYSTS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;2205.0
1;110500;STARFRUIT;5046;22;;;;;5053;22;;;;;5049.5;1295.484375
1;110500;AMETHYSTS;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;2205.0
1;110600;STARFRUIT;5046;24;;;;;5053;24;;;;;5049.5;1298.8046875
1;110600;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;2205.0
1;110700;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;2205.0
1;110700;STARFRUIT;5046;5;5045;26;;;5052;26;;;;;5049.0;1283.8828125
1;110800;STARFRUIT;5045;28;;;;;5052;28;;;;;5048.5;1280.59375
1;110800;AMETHYSTS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;2207.0
1;110900;STARFRUIT;5050;1;5045;21;;;5052;21;;;;;5051.0;1275.65625
1;110900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2207.0
1;111000;STARFRUIT;5045;22;;;;;5052;22;;;;;5048.5;1277.9921875
1;111000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2207.0
1;111100;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2207.0
1;111100;STARFRUIT;5045;23;;;;;5052;23;;;;;5048.5;1280.5703125
1;111200;STARFRUIT;5045;28;;;;;5052;28;;;;;5048.5;1289.6015625
1;111200;AMETHYSTS;10002;6;9996;1;9995;27;10004;1;10005;27;;;10003.0;2211.0
1;111300;STARFRUIT;5048;3;5045;28;;;5052;28;;;;;5050.0;1285.6875
1;111300;AMETHYSTS;10000;3;9996;1;9995;27;10004;1;10005;27;;;10002.0;2223.0
1;111400;STARFRUIT;5045;2;5044;28;;;5051;30;;;;;5048.0;1284.109375
1;111400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2227.0
1;111500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;2227.0
1;111500;STARFRUIT;5044;21;;;;;5045;1;5051;21;;;5044.5;1281.984375
1;111600;STARFRUIT;5044;24;;;;;5051;25;;;;;5047.5;1277.1171875
1;111600;AMETHYSTS;9998;7;9995;25;;;10005;25;;;;;10001.5;2227.0
1;111700;STARFRUIT;5043;27;;;;;5050;27;;;;;5046.5;1268.484375
1;111700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2227.0
1;111800;STARFRUIT;5043;30;;;;;5050;30;;;;;5046.5;1265.453125
1;111800;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2227.0
1;111900;AMETHYSTS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;2227.0
1;111900;STARFRUIT;5043;30;;;;;5048;5;5050;30;;;5045.5;1269.0078125
1;112000;STARFRUIT;5043;22;;;;;5050;22;;;;;5046.5;1257.09375
1;112000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2227.0
1;112100;STARFRUIT;5044;1;5043;30;;;5048;1;5050;31;;;5046.0;1267.3125
1;112100;AMETHYSTS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;2227.0
1;112200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2227.0
1;112200;STARFRUIT;5045;1;5044;28;;;5051;28;;;;;5048.0;1274.875
1;112300;STARFRUIT;5044;30;;;;;5050;2;5051;28;;;5047.0;1275.046875
1;112300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2227.0
1;112400;STARFRUIT;5045;6;5044;29;;;5051;29;;;;;5048.0;1272.875
1;112400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2227.0
1;112500;STARFRUIT;5044;31;;;;;5049;2;5051;31;;;5046.5;1281.125
1;112500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2227.0
1;112600;AMETHYSTS;9995;21;;;;;10002;6;10005;21;;;9998.5;2227.0
1;112600;STARFRUIT;5044;21;;;;;5051;21;;;;;5047.5;1279.6953125
1;112700;STARFRUIT;5044;27;;;;;5049;2;5051;27;;;5046.5;1284.1015625
1;112700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2245.0
1;112800;STARFRUIT;5044;31;;;;;5050;2;5051;29;;;5047.0;1273.1875
1;112800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2245.0
1;112900;STARFRUIT;5045;5;5044;29;;;5051;29;;;;;5048.0;1279.390625
1;112900;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2245.0
1;113000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2245.0
1;113000;STARFRUIT;5044;22;;;;;5049;3;5051;22;;;5046.5;1280.4609375
1;113100;STARFRUIT;5045;6;5044;29;;;5051;29;;;;;5048.0;1284.140625
1;113100;AMETHYSTS;9998;10;9995;29;;;10005;29;;;;;10001.5;2245.0
1;113200;STARFRUIT;5045;25;;;;;5050;4;5052;25;;;5047.5;1294.640625
1;113200;AMETHYSTS;10002;3;9995;25;;;10005;25;;;;;10003.5;2245.0
1;113300;STARFRUIT;5046;1;5045;20;;;5052;21;;;;;5049.0;1305.375
1;113300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2251.0
1;113400;AMETHYSTS;9995;28;;;;;10002;5;10005;28;;;9998.5;2251.0
1;113400;STARFRUIT;5045;28;;;;;5046;9;5052;28;;;5045.5;1307.0
1;113500;STARFRUIT;5045;30;;;;;5052;30;;;;;5048.5;1302.28125
1;113500;AMETHYSTS;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;2251.0
1;113600;STARFRUIT;5045;24;;;;;5052;24;;;;;5048.5;1305.3515625
1;113600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2251.0
1;113700;STARFRUIT;5051;1;5046;26;;;5052;2;5053;24;;;5051.5;1313.7890625
1;113700;AMETHYSTS;10002;1;9998;3;9996;2;10004;2;10005;24;;;10003.0;2251.0
1;113800;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;2253.0
1;113800;STARFRUIT;5046;1;5045;20;;;5052;21;;;;;5049.0;1310.1796875
1;113900;STARFRUIT;5051;1;5046;21;;;5052;1;5053;20;;;5051.5;1314.7109375
1;113900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2255.0
1;114000;STARFRUIT;5046;27;;;;;5052;1;5053;26;;;5049.0;1317.46875
1;114000;AMETHYSTS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;2255.0
1;114100;AMETHYSTS;10002;4;9996;2;9995;20;10004;2;10005;20;;;10003.0;2255.0
1;114100;STARFRUIT;5046;22;;;;;5053;22;;;;;5049.5;1323.4375
1;114200;AMETHYSTS;9998;4;9995;28;;;10005;28;;;;;10001.5;2263.0
1;114200;STARFRUIT;5045;28;;;;;5052;28;;;;;5048.5;1314.8515625
1;114300;STARFRUIT;5046;25;;;;;5052;2;5053;23;;;5049.0;1317.328125
1;114300;AMETHYSTS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;2263.0
1;114400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;2263.0
1;114400;STARFRUIT;5046;27;;;;;5051;7;5053;27;;;5048.5;1319.859375
1;114500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2263.0
1;114500;STARFRUIT;5046;1;5045;27;;;5052;28;;;;;5049.0;1315.3515625
1;114600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;2283.0
1;114600;STARFRUIT;5046;30;;;;;5053;30;;;;;5049.5;1318.453125
1;114700;STARFRUIT;5046;1;5045;30;;;5052;31;;;;;5049.0;1314.2265625
1;114700;AMETHYSTS;10002;1;9998;7;9996;1;10004;1;10005;30;;;10003.0;2283.0
1;114800;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;2285.0
1;114800;STARFRUIT;5046;26;;;;;5053;26;;;;;5049.5;1320.1328125
1;114900;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2287.0
1;114900;STARFRUIT;5046;22;;;;;5052;1;5053;21;;;5049.0;1316.953125
1;115000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2287.0
1;115000;STARFRUIT;5046;5;5045;20;;;5052;21;;;;;5049.0;1314.8828125
1;115100;STARFRUIT;5045;26;;;;;5046;1;5052;26;;;5045.5;1309.125
1;115100;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;2287.0
1;115200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2287.0
1;115200;STARFRUIT;5045;28;;;;;5052;28;;;;;5048.5;1307.7265625
1;115300;AMETHYSTS;9995;30;;;;;9998;7;10005;30;;;9996.5;2295.0
1;115300;STARFRUIT;5045;30;;;;;5050;4;5052;30;;;5047.5;1308.21875
1;115400;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2309.0
1;115400;STARFRUIT;5050;1;5045;28;;;5051;1;5052;27;;;5050.5;1302.9375
1;115500;STARFRUIT;5045;31;;;;;5052;32;;;;;5048.5;1310.9765625
1;115500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2309.0
1;115600;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2309.0
1;115600;STARFRUIT;5046;8;5045;21;;;5052;21;;;;;5049.0;1311.75
1;115700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2309.0
1;115700;STARFRUIT;5045;29;;;;;5052;29;;;;;5048.5;1315.53125
1;115800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2309.0
1;115800;STARFRUIT;5046;2;5045;26;;;5052;26;;;;;5049.0;1317.1640625
1;115900;STARFRUIT;5045;25;;;;;5048;4;5051;2;5052;23;5046.5;1308.7265625
1;115900;AMETHYSTS;9996;2;9995;23;;;10000;4;10004;2;10005;23;9998.0;2309.0
1;116000;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;2309.0
1;116000;STARFRUIT;5045;30;;;;;5052;30;;;;;5048.5;1308.546875
1;116100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;2309.0
1;116100;STARFRUIT;5045;20;;;;;5050;2;5052;20;;;5047.5;1316.0625
1;116200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;2317.0
1;116200;STARFRUIT;5045;20;;;;;5050;6;5052;20;;;5047.5;1321.265625
1;116300;STARFRUIT;5045;28;;;;;5052;28;;;;;5048.5;1310.4921875
1;116300;AMETHYSTS;9998;10;9995;28;;;10005;28;;;;;10001.5;2317.0
1;116400;STARFRUIT;5050;10;5045;21;;;5052;21;;;;;5051.0;1335.625
1;116400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2317.0
1;116500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2317.0
1;116500;STARFRUIT;5044;27;;;;;5051;27;;;;;5047.5;1352.48974609375
1;116600;STARFRUIT;5044;32;;;;;5051;32;;;;;5047.5;1352.3193359375
1;116600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2317.0
1;116700;STARFRUIT;5044;29;;;;;5051;29;;;;;5047.5;1352.8251953125
1;116700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2317.0
1;116800;STARFRUIT;5044;28;;;;;5051;28;;;;;5047.5;1352.66162109375
1;116800;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;2317.0
1;116900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;2319.0
1;116900;STARFRUIT;5043;24;;;;;5048;2;5050;24;;;5045.5;1351.63671875
1;117000;STARFRUIT;5043;29;;;;;5049;2;5050;27;;;5046.0;1351.17041015625
1;117000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2319.0
1;117100;STARFRUIT;5042;23;;;;;5045;2;5049;23;;;5043.5;1350.484375
1;117100;AMETHYSTS;9998;1;9996;2;9995;21;10000;2;10004;2;10005;21;9999.0;2319.0
1;117200;STARFRUIT;5042;30;;;;;5047;2;5049;30;;;5044.5;1352.068359375
1;117200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2319.0
1;117300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;2319.0
1;117300;STARFRUIT;5043;5;5042;22;;;5049;22;;;;;5046.0;1351.8544921875
1;117400;STARFRUIT;5042;1;5041;29;;;5048;1;5049;29;;;5045.0;1349.9912109375
1;117400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2319.0
1;117500;STARFRUIT;5042;22;;;;;5048;2;5049;21;;;5045.0;1350.541015625
1;117500;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2319.0
1;117600;STARFRUIT;5042;22;;;;;5048;2;5049;20;;;5045.0;1350.4130859375
1;117600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2319.0
1;117700;AMETHYSTS;10002;3;9996;1;9995;28;10004;1;10005;28;;;10003.0;2343.0
1;117700;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;1351.666015625
1;117800;STARFRUIT;5043;1;5042;28;;;5047;1;5049;29;;;5045.0;1352.51953125
1;117800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2349.0
1;117900;STARFRUIT;5043;23;;;;;5050;23;;;;;5046.5;1353.9287109375
1;117900;AMETHYSTS;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;2349.0
1;118000;STARFRUIT;5044;1;5043;28;;;5050;1;5051;28;;;5047.0;1356.017578125
1;118000;AMETHYSTS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;2349.0
1;118100;AMETHYSTS;9995;27;;;;;10002;5;10005;27;;;9998.5;2351.0
1;118100;STARFRUIT;5043;27;;;;;5048;5;5050;27;;;5045.5;1355.4287109375
1;118200;STARFRUIT;5044;28;;;;;5051;29;;;;;5047.5;1356.88671875
1;118200;AMETHYSTS;10002;3;9996;1;9995;28;10004;1;10005;28;;;10003.0;2351.0
1;118300;STARFRUIT;5043;26;;;;;5048;1;5050;26;;;5045.5;1355.7744140625
1;118300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;2357.0
1;118400;STARFRUIT;5048;1;5042;21;;;5049;21;;;;;5048.5;1352.654296875
1;118400;AMETHYSTS;9998;6;9995;21;;;10005;21;;;;;10001.5;2357.0
1;118500;AMETHYSTS;9996;2;9995;24;;;9998;7;10004;2;10005;24;9997.0;2357.0
1;118500;STARFRUIT;5043;26;;;;;5050;26;;;;;5046.5;1382.1171875
1;118600;STARFRUIT;5043;27;;;;;5050;27;;;;;5046.5;1381.3046875
1;118600;AMETHYSTS;10002;5;9995;27;;;10005;27;;;;;10003.5;2374.0
1;118700;STARFRUIT;5042;27;;;;;5047;3;5049;27;;;5044.5;1378.26171875
1;118700;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;2384.0
1;118800;STARFRUIT;5042;23;;;;;5049;23;;;;;5045.5;1377.78125
1;118800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;2386.0
1;118900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;2386.0
1;118900;STARFRUIT;5042;24;;;;;5050;24;;;;;5046.0;1381.08203125
1;119000;STARFRUIT;5043;1;5042;27;;;5049;1;5050;27;;;5046.0;1381.125
1;119000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2386.0
1;119100;STARFRUIT;5042;25;;;;;5047;7;5049;25;;;5044.5;1378.19140625
1;119100;AMETHYSTS;10002;3;9995;25;;;10005;25;;;;;10003.5;2386.0
1;119200;STARFRUIT;5045;5;5043;3;5042;29;5049;29;;;;;5047.0;1374.8671875
1;119200;AMETHYSTS;10000;5;9996;2;9995;27;10004;2;10005;27;;;10002.0;2392.0
1;119300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;2392.0
1;119300;STARFRUIT;5042;20;;;;;5047;5;5049;20;;;5044.5;1373.7265625
1;119400;STARFRUIT;5042;2;5041;24;;;5048;2;5049;24;;;5045.0;1369.953125
1;119400;AMETHYSTS;9996;2;9995;24;;;10002;7;10004;2;10005;24;9999.0;2392.0
1;119500;STARFRUIT;5041;22;;;;;5046;4;5048;22;;;5043.5;1366.546875
1;119500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2392.0
1;119600;STARFRUIT;5042;1;5041;30;;;5048;31;;;;;5045.0;1368.2265625
1;119600;AMETHYSTS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;2392.0
1;119700;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2392.0
1;119700;STARFRUIT;5043;3;5042;21;;;5048;1;5049;20;;;5045.5;1370.74609375
1;119800;STARFRUIT;5046;2;5043;3;5042;24;5048;1;5049;23;;;5047.0;1371.71875
1;119800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2392.0
1;119900;STARFRUIT;5042;1;5041;23;;;5048;24;;;;;5045.0;1372.21484375
1;119900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2396.0
1;120000;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;1376.109375
1;120000;AMETHYSTS;9998;6;9996;1;9995;28;10004;1;10005;28;;;10001.0;2396.0
1;120100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;2396.0
1;120100;STARFRUIT;5042;27;;;;;5049;27;;;;;5045.5;1374.81640625
1;120200;STARFRUIT;5042;28;;;;;5049;28;;;;;5045.5;1375.76953125
1;120200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2396.0
1;120300;STARFRUIT;5042;31;;;;;5049;31;;;;;5045.5;1378.7578125
1;120300;AMETHYSTS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;2399.0
1;120400;STARFRUIT;5042;23;;;;;5049;23;;;;;5045.5;1375.703125
1;120400;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;2401.0
1;120500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2401.0
1;120500;STARFRUIT;5042;24;;;;;5047;4;5048;1;5049;23;5044.5;1375.375
1;120600;STARFRUIT;5045;3;5043;5;5042;23;5049;23;;;;;5047.0;1379.30859375
1;120600;AMETHYSTS;10000;4;9996;1;9995;22;10002;1;10004;1;10005;22;10001.0;2401.0
1;120700;STARFRUIT;5042;21;;;;;5049;21;;;;;5045.5;1378.578125
1;120700;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;2401.0
1;120800;STARFRUIT;5042;20;;;;;5049;21;;;;;5045.5;1377.49609375
1;120800;AMETHYSTS;10002;5;9995;21;;;10005;21;;;;;10003.5;2403.0
1;120900;STARFRUIT;5043;7;5042;28;;;5049;28;;;;;5046.0;1383.9609375
1;120900;AMETHYSTS;9998;8;9995;28;;;10005;28;;;;;10001.5;2413.0
1;121000;STARFRUIT;5042;21;;;;;5049;21;;;;;5045.5;1380.8046875
1;121000;AMETHYSTS;9998;2;9995;21;;;10005;21;;;;;10001.5;2413.0
1;121100;STARFRUIT;5043;6;5042;22;;;5049;22;;;;;5046.0;1378.75390625
1;121100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2413.0
1;121200;AMETHYSTS;9998;4;9995;22;;;10005;22;;;;;10001.5;2413.0
1;121200;STARFRUIT;5041;22;;;;;5048;22;;;;;5044.5;1369.58984375
1;121300;STARFRUIT;5041;28;;;;;5048;28;;;;;5044.5;1369.375
1;121300;AMETHYSTS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;2413.0
1;121400;STARFRUIT;5041;23;;;;;5048;23;;;;;5044.5;1368.58203125
1;121400;AMETHYSTS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;2413.0
1;121500;STARFRUIT;5041;24;;;;;5048;24;;;;;5044.5;1367.94140625
1;121500;AMETHYSTS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;2415.0
1;121600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;2415.0
1;121600;STARFRUIT;5040;21;;;;;5047;21;;;;;5043.5;1357.08203125
1;121700;STARFRUIT;5039;27;;;;;5044;6;5046;27;;;5041.5;1349.67578125
1;121700;AMETHYSTS;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;2415.0
1;121800;STARFRUIT;5039;24;;;;;5042;3;5044;3;5046;24;5040.5;1349.94921875
1;121800;AMETHYSTS;9995;24;;;;;10000;3;10005;24;;;9997.5;2415.0
1;121900;STARFRUIT;5039;25;;;;;5046;25;;;;;5042.5;1346.28125
1;121900;AMETHYSTS;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;2415.0
1;122000;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2415.0
1;122000;STARFRUIT;5038;27;;;;;5044;1;5045;26;;;5041.0;1330.3125
1;122100;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;1334.578125
1;122100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2415.0
1;122200;STARFRUIT;5039;3;5038;22;;;5045;22;;;;;5042.0;1336.234375
1;122200;AMETHYSTS;9996;1;9995;21;;;9998;1;10002;7;10004;1;9997.0;2415.0
1;122300;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;1334.03125
1;122300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;2417.0
1;122400;AMETHYSTS;10002;9;9995;25;;;10005;25;;;;;10003.5;2417.0
1;122400;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;1318.4375
1;122500;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;1331.421875
1;122500;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;2435.0
1;122600;STARFRUIT;5039;4;5038;26;;;5045;26;;;;;5042.0;1340.0390625
1;122600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;2435.0
1;122700;STARFRUIT;5039;2;5038;21;;;5045;23;;;;;5042.0;1340.125
1;122700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2435.0
1;122800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;2435.0
1;122800;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;1333.1640625
1;122900;STARFRUIT;5038;27;;;;;5041;5;5045;27;;;5039.5;1329.4375
1;122900;AMETHYSTS;9995;27;;;;;10000;5;10005;27;;;9997.5;2435.0
1;123000;AMETHYSTS;9996;1;9995;22;;;10002;10;10004;1;10005;22;9999.0;2435.0
1;123000;STARFRUIT;5038;5;5037;23;;;5044;23;;;;;5041.0;1320.421875
1;123100;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;2435.0
1;123100;STARFRUIT;5037;29;;;;;5042;6;5044;29;;;5039.5;1315.3125
1;123200;AMETHYSTS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;2437.0
1;123200;STARFRUIT;5042;1;5037;29;;;5044;29;;;;;5043.0;1316.4375
1;123300;STARFRUIT;5037;20;;;;;5044;20;;;;;5040.5;1317.3125
1;123300;AMETHYSTS;9995;20;;;;;10002;2;10005;20;;;9998.5;2437.0
